9820,14,26,53,63,73,82,62,101,87,17,21,24,27,22,55,69,118
4916,0,0,0,0,0,26,42,32,44,43,30,48,41,31,0,34,40
4522,37,27,54,24,44,11,37,23,49,9,30,27,61,43,108,46,172
510,0,0,0,0,0,6,2,1,4,1,2,4,9,5,0,0,0
515,0,0,0,0,0,7,2,8,5,5,3,4,5,3,0,0,0
9622,0,0,0,0,0,0,4,4,15,10,11,8,5,3,0,0,0
6230,0,0,1,1,1,2,0,1,3,1,3,1,1,2,68,32,0
520,0,0,0,0,0,70,88,78,123,60,63,78,81,84,61,25,64
4524,13,3,7,2,13,0,18,4,9,3,2,6,18,2,0,0,0
525,0,0,0,0,0,68,104,94,129,17,9,9,10,24,0,0,0
530,0,0,0,0,0,57,84,77,119,24,23,26,30,18,30,0,9
535,0,0,0,0,0,2,5,2,14,4,5,2,4,3,0,0,0
540,0,0,0,0,0,21,34,19,39,26,32,38,42,42,0,0,0
5210,0,0,0,0,0,19,18,22,19,13,11,13,16,23,14,10,104
545,0,0,0,0,0,117,162,163,215,209,205,220,243,236,137,109,37
6235,1,4,6,6,10,12,5,9,45,35,21,53,39,36,61,32,0
4860,17,30,19,14,22,6,20,20,26,4,10,7,10,11,25,0,0
550,0,0,0,0,0,31,40,48,62,26,47,40,41,41,65,121,131
555,0,0,0,0,0,18,17,14,22,18,22,18,15,12,0,44,24
8005,37,29,22,26,42,23,48,42,35,25,19,19,25,15,0,0,0
560,0,0,0,0,0,41,53,59,56,55,68,72,73,65,48,73,37
4872,0,0,0,0,0,3,1,1,0,0,0,3,2,0,0,0,0
6240,3,9,7,7,7,9,12,17,22,20,10,12,10,13,35,17,0
4520,50,21,25,8,19,5,49,9,62,8,39,20,69,14,152,18,59
4534,0,0,0,0,0,5,43,28,67,14,52,25,61,22,0,20,0
2487,20,12,14,18,26,22,18,22,35,14,28,36,36,22,12,0,38
8419,89,76,81,102,73,125,141,131,151,150,150,134,110,121,259,151,204
7949,0,0,0,0,0,9,4,6,7,7,7,6,6,10,47,20,38
594,0,0,0,0,0,13,14,17,22,12,9,19,16,12,0,0,0
6220,13,6,9,18,16,10,17,17,27,26,20,14,26,20,0,21,64
8135,22,47,41,33,40,33,26,22,23,22,27,31,35,24,65,0,0
599,0,0,0,0,0,15,9,14,11,9,6,9,10,7,0,0,31
600,5,9,10,16,15,6,10,11,7,19,18,16,21,24,0,0,0
7969,0,0,0,0,0,7,6,7,12,9,10,12,2,10,0,0,16
604,0,2,1,1,3,1,0,1,2,5,0,3,0,4,0,0,0
8034,0,0,0,0,0,36,34,30,53,29,23,28,20,23,0,17,18
6245,0,4,1,8,4,3,1,5,2,8,3,3,2,16,0,0,18
609,2,2,2,3,8,2,5,3,5,6,4,1,5,0,0,0,0
614,2,4,12,17,18,1,0,0,0,1,1,3,0,1,0,0,0
7944,0,0,0,0,0,3,10,3,12,7,16,5,15,21,25,17,36
4540,30,19,13,27,54,30,45,39,56,8,18,12,11,24,72,101,55
619,8,6,4,7,10,5,8,5,6,16,8,8,7,4,24,0,28
7863,15,11,27,31,29,29,44,46,47,58,64,80,72,78,79,60,63
5408,0,0,0,0,0,10,4,7,5,1,4,2,10,9,0,0,0
624,1,1,3,1,2,0,0,2,1,2,3,2,0,1,0,0,0
4200,20,22,27,22,41,20,27,38,18,20,46,46,75,45,0,0,0
4999,0,0,0,0,0,19,14,12,16,16,25,31,23,17,184,109,37
629,0,1,1,0,7,3,3,3,3,5,4,3,2,2,0,0,0
6022,9,7,4,16,5,7,26,30,23,25,11,24,23,19,19,29,33
5225,0,0,0,0,0,11,11,7,27,11,15,14,14,30,98,7,87
634,1,1,1,1,6,2,2,5,4,3,3,4,3,4,0,0,0
6295,9,6,5,13,9,18,18,29,36,34,22,28,30,43,6,0,24
6250,9,15,10,13,28,25,34,41,36,113,114,133,134,111,94,55,69
639,1,3,1,1,7,2,4,2,5,6,1,2,7,3,0,0,0
8000,25,26,13,25,36,35,22,18,26,22,21,19,29,31,0,0,0
4544,23,0,29,1,15,2,46,12,44,9,13,8,32,5,28,0,99
644,6,6,10,6,18,11,8,12,10,15,17,16,16,16,0,35,39
6934,6,2,3,3,5,5,5,4,11,9,6,8,8,6,17,26,38
649,0,7,3,2,3,3,8,6,3,2,4,3,4,3,0,0,0
7959,0,0,0,0,0,28,32,43,37,45,46,57,51,43,38,66,92
2700,18,35,23,45,37,50,47,48,38,27,14,38,46,48,0,0,0
4546,95,50,101,17,119,8,93,18,109,25,100,28,117,31,241,46,290
654,7,5,10,9,10,5,15,11,8,12,12,16,16,14,0,0,0
2704,84,88,70,86,78,60,53,69,78,76,82,63,54,86,69,62,233
2706,0,0,0,0,0,21,11,14,22,23,21,12,16,20,0,0,0
659,2,5,4,3,2,0,5,4,2,5,6,2,8,6,0,0,0
664,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4548,2,3,1,0,0,1,0,1,0,0,0,0,2,4,0,23,0
4207,58,39,56,43,92,31,82,49,70,30,49,52,50,40,125,50,210
2716,43,42,42,65,61,47,46,55,35,44,33,35,51,48,0,30,37
669,5,4,5,6,8,3,9,5,2,2,7,7,6,5,0,0,0
2720,45,48,44,64,75,72,51,49,51,29,22,31,48,41,0,25,0
2721,0,0,0,0,0,31,46,39,49,35,32,29,36,51,88,18,47
674,1,0,0,4,1,0,2,0,2,2,1,2,1,1,0,0,0
2723,0,0,0,0,0,103,88,81,101,57,74,79,61,82,131,66,139
2724,57,75,75,50,81,53,40,55,58,45,40,37,55,57,48,53,125
4550,0,0,0,0,0,0,1,2,1,2,0,1,1,1,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,25,26,27,23,22,13,18,30,24,7,8,21,18,13,48,53,107
7964,0,0,0,0,0,0,2,1,5,3,1,0,4,1,0,0,6
2730,49,64,65,77,92,87,70,89,92,66,83,59,92,114,139,125,66
2731,21,23,21,21,33,17,10,13,24,8,6,8,6,11,0,34,49
684,7,3,2,3,4,3,4,2,5,6,14,8,11,6,0,30,0
7837,1,1,0,5,10,5,2,10,10,13,12,11,22,13,0,6,23
8413,0,0,0,0,0,56,59,76,65,48,60,71,79,70,108,83,179
2736,87,89,98,117,92,60,72,101,71,87,80,67,82,73,44,126,148
689,8,18,15,23,17,13,12,12,13,22,8,19,16,13,8,0,0
2740,76,93,88,82,81,66,71,94,78,63,81,73,67,85,92,98,145
4894,12,11,20,13,41,12,25,16,24,4,29,13,24,14,37,40,60
694,9,11,14,10,34,14,36,12,15,23,19,24,34,24,20,0,33
2744,58,58,59,58,69,67,76,72,67,50,68,56,55,75,70,48,64
6260,0,0,0,1,2,0,0,2,0,0,0,0,0,1,25,22,0
699,5,3,0,1,2,6,3,4,2,4,5,9,10,11,0,61,28
700,0,0,0,0,0,52,85,83,99,36,70,48,63,92,0,0,0
4554,0,0,0,0,0,1,9,4,11,1,5,6,4,1,0,0,0
702,0,0,0,0,0,60,67,68,77,88,66,119,124,112,219,230,67
704,0,0,0,0,0,20,17,24,23,4,8,13,14,12,35,17,14
2753,65,51,65,95,94,94,101,106,110,92,98,79,87,93,14,41,17
706,0,0,0,0,0,17,27,20,20,20,20,22,19,26,0,0,17
4803,34,18,36,25,37,6,8,11,7,1,9,0,3,3,0,0,0
708,0,0,0,0,0,11,5,10,15,21,18,28,19,24,0,36,0
4805,119,76,155,108,197,42,74,38,118,26,62,28,47,37,53,29,144
710,0,0,0,0,0,11,16,21,14,15,9,22,15,14,22,18,3
4807,7,3,23,14,7,2,6,4,14,2,6,2,2,0,21,42,0
712,0,0,0,0,0,3,1,2,1,0,1,3,0,2,0,0,0
4556,57,48,62,39,51,25,41,31,40,28,48,23,57,36,117,0,97
714,0,0,0,0,0,13,17,9,9,8,8,10,10,3,0,43,0
4811,0,0,0,0,0,7,1,7,2,1,7,2,3,0,0,0,0
716,0,0,0,0,0,3,6,8,1,3,4,0,11,5,0,0,0
4813,0,0,0,0,0,1,12,2,10,1,3,12,9,4,0,0,13
718,0,0,0,0,0,14,19,12,20,11,21,18,23,16,0,0,0
4815,34,19,52,26,84,28,56,31,68,3,23,19,13,12,33,16,92
720,0,0,0,0,0,100,135,144,150,141,176,193,216,201,228,256,259
4817,1,1,6,1,7,0,10,5,8,1,7,4,10,3,29,0,0
722,0,0,0,0,0,6,3,6,5,3,6,5,6,5,0,0,0
724,0,0,0,0,0,49,52,38,30,41,67,67,63,57,71,0,0
726,0,0,0,0,0,96,113,159,183,164,197,197,226,219,153,237,288
4217,0,0,0,0,0,31,110,68,192,89,135,102,163,117,216,149,210
728,0,0,0,0,0,29,30,26,54,46,50,48,43,41,114,132,157
4825,68,63,67,62,101,30,38,36,80,27,33,20,37,8,37,0,7
730,0,0,0,0,0,34,32,31,40,33,42,36,51,36,36,39,49
732,0,0,0,0,0,10,24,14,16,14,14,9,13,20,0,62,0
734,0,0,0,0,0,1,2,1,0,1,0,2,0,2,0,0,0
4901,0,0,0,0,0,119,122,96,135,115,85,123,110,107,189,128,177
736,0,0,0,0,0,88,103,124,147,130,167,155,204,192,225,170,189
738,0,0,0,0,0,24,22,25,37,39,22,26,37,38,85,36,104
4835,18,19,24,18,25,16,10,15,25,1,9,7,6,4,0,0,0
740,0,0,0,0,0,30,50,53,70,48,60,49,67,57,63,110,90
7974,0,0,0,0,0,20,18,15,28,11,19,14,16,21,78,31,57
742,0,0,0,0,0,3,11,8,7,3,4,10,10,11,55,33,36
8120,169,198,190,209,259,186,196,211,179,173,170,197,192,187,216,314,368
744,0,0,0,0,0,13,24,23,23,16,22,20,25,38,0,0,18
9340,27,17,11,6,11,18,22,15,25,13,13,11,10,6,0,0,0
746,0,0,0,0,0,24,32,30,40,40,46,58,37,44,19,60,7
4321,0,0,0,0,0,0,0,0,0,0,0,38,58,56,54,65,105
748,0,0,0,0,0,3,2,4,6,7,5,10,9,10,0,0,0
4562,0,0,0,0,0,5,38,13,36,6,23,12,20,10,110,10,26
750,0,0,0,0,0,51,100,97,135,139,134,155,154,141,424,238,243
2799,9,9,14,14,14,12,8,6,14,16,10,11,8,9,48,44,66
752,0,0,0,0,0,1,1,1,9,6,3,6,4,4,0,0,0
6952,2,3,5,3,5,3,4,2,7,5,1,3,4,6,0,0,12
754,0,0,0,0,0,4,8,3,7,7,3,5,3,3,38,36,0
4851,14,6,5,14,18,3,9,13,22,1,5,4,7,6,0,23,0
4852,6,0,8,4,3,6,4,5,8,0,3,0,4,3,0,0,0
4853,5,5,8,4,7,2,7,2,14,3,3,0,5,2,0,0,0
758,0,0,0,0,0,76,117,124,172,169,222,264,270,266,332,253,260
4855,16,29,46,16,40,20,30,16,55,13,20,13,30,20,0,0,0
760,0,0,0,0,0,6,12,5,5,7,7,7,9,14,27,0,25
4564,22,22,25,44,59,52,93,105,126,116,85,80,120,82,101,87,150
762,0,0,0,0,0,39,38,61,70,65,78,104,110,90,122,141,165
764,0,0,0,0,0,15,43,28,50,26,43,51,46,0,0,0,0
4906,0,0,0,0,0,14,28,20,23,7,3,8,6,5,0,0,0
766,0,0,0,0,0,6,12,13,13,19,13,15,14,21,0,0,0
4863,22,11,28,24,34,20,32,17,31,4,13,9,8,8,0,39,11
768,0,0,0,0,0,13,18,16,20,14,13,18,20,20,0,0,0
770,0,0,0,0,0,11,10,19,19,17,15,24,24,22,38,36,36
7868,5,4,5,5,11,9,9,6,13,7,13,14,9,11,0,0,0
772,0,0,0,0,0,8,17,22,17,5,10,20,21,14,0,0,0
774,0,0,0,0,0,33,46,61,86,92,99,93,105,94,103,27,226
9621,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0
776,0,0,0,0,0,70,80,89,106,73,112,97,99,95,217,184,82
4908,0,0,0,0,0,1,0,1,2,0,1,0,1,2,0,0,0
4875,36,55,57,31,52,18,40,26,61,20,23,14,37,8,46,42,0
6924,9,9,7,17,15,34,33,25,37,11,10,10,10,11,0,0,0
6929,2,1,0,4,7,23,21,19,19,14,16,9,8,25,0,46,0
6275,4,4,0,7,43,39,30,43,45,34,34,40,34,34,28,21,0
6982,9,12,7,13,22,19,22,25,33,8,8,7,6,8,0,0,0
790,0,0,0,0,0,5,6,11,15,4,6,8,12,8,0,0,23
792,0,0,0,0,0,3,13,10,16,9,6,9,5,7,39,19,23
793,0,0,0,0,0,9,33,25,30,20,33,30,34,32,0,0,0
794,0,0,0,0,0,25,60,67,69,62,87,85,87,89,157,155,54
6939,5,8,6,2,2,8,6,13,10,1,6,6,4,2,0,0,75
4800,16,8,22,10,25,17,21,22,34,4,13,4,14,9,0,0,0
798,0,0,0,0,0,66,105,108,130,132,167,183,203,196,154,104,274
799,0,0,0,0,0,3,18,10,19,14,19,15,11,23,110,82,59
800,0,0,0,0,111,93,68,96,82,94,106,171,180,192,0,0,0
7984,0,0,0,0,0,21,22,25,23,28,31,28,29,31,66,12,48
4899,6,6,9,4,4,3,0,4,4,0,5,5,3,2,43,56,2
4900,0,0,0,0,0,108,124,124,133,56,48,73,74,73,0,0,0
805,0,0,0,0,119,122,136,146,125,100,110,138,139,136,326,231,262
4902,0,0,0,0,0,7,8,14,21,4,3,8,6,7,0,0,0
4904,0,0,0,0,0,13,16,9,23,14,15,22,23,17,74,86,78
4572,41,13,44,9,38,9,67,15,77,7,47,22,82,22,243,20,29
810,0,0,0,0,109,114,114,112,117,89,102,132,122,123,310,252,232
3914,4,5,15,16,15,22,20,11,19,19,22,29,28,24,29,35,39
4910,0,0,0,0,0,15,20,22,19,15,26,17,24,20,43,22,39
815,0,0,0,0,87,49,96,96,115,83,131,160,148,132,289,310,243
4912,0,0,0,0,0,34,52,38,68,49,51,47,59,45,54,138,172
4914,0,0,0,0,0,58,53,71,72,90,85,69,83,93,108,110,170
4528,32,10,22,6,30,6,24,4,42,2,24,13,33,5,99,0,29
820,0,0,0,0,72,74,84,72,99,65,76,95,96,91,151,139,124
4918,0,0,0,0,0,14,15,17,16,5,6,9,9,7,0,0,0
4920,0,0,0,0,0,17,7,20,24,7,14,11,16,16,0,34,40
825,0,0,0,0,71,63,85,80,103,61,76,98,75,88,188,127,196
4801,29,29,52,22,25,25,40,38,48,6,4,4,10,8,0,3,0
3947,10,22,22,30,10,15,12,12,15,12,7,10,6,11,0,47,0
4924,0,0,0,0,0,64,84,85,116,91,72,101,88,59,163,106,141
830,0,0,0,0,69,57,62,74,67,78,65,88,71,67,65,60,64
4928,0,0,0,0,0,23,42,32,30,30,45,44,33,51,292,208,174
4576,28,14,25,5,12,5,20,6,19,3,36,9,23,5,32,0,0
4930,0,0,0,0,0,19,27,29,43,20,21,25,15,20,30,81,38
6979,3,1,1,7,4,1,1,3,4,1,4,3,4,1,17,18,0
4932,0,0,0,0,0,24,27,12,18,13,12,11,15,17,0,0,0
4934,0,0,0,0,0,9,14,15,27,13,13,14,18,17,27,41,38
840,0,0,0,0,47,45,34,31,43,41,41,51,60,80,153,138,125
4938,0,0,0,0,0,14,8,11,8,11,12,9,8,6,86,24,20
4940,0,0,0,0,0,10,7,16,11,5,10,11,8,8,0,0,0
845,0,0,0,0,94,76,92,99,111,102,125,129,141,126,209,174,167
4942,0,0,0,0,0,22,18,24,23,25,26,29,35,43,0,0,13
6285,0,0,1,3,0,1,5,1,1,1,3,2,0,2,0,0,0
4944,0,0,0,0,0,44,48,57,61,47,48,42,54,47,44,0,28
850,0,0,0,0,72,66,93,86,92,97,94,129,115,102,255,142,223
9699,2,3,2,2,5,1,5,4,2,3,2,1,4,0,14,0,0
4948,0,0,0,0,0,12,14,27,12,32,27,15,30,17,30,0,24
4950,0,0,0,0,0,33,30,38,35,35,50,33,32,45,80,0,42
855,0,0,0,0,0,55,52,48,43,47,46,70,69,52,155,168,207
4952,0,0,0,0,0,12,16,22,11,10,7,11,13,16,0,0,0
4954,0,0,0,0,0,48,84,74,104,70,61,77,89,66,78,53,26
8108,0,0,0,0,0,72,85,101,86,81,82,82,78,75,32,7,15
4922,0,0,0,0,0,27,26,18,31,34,22,28,35,22,0,27,0
4958,0,0,0,0,0,10,21,18,28,17,25,40,31,37,21,20,40
4960,0,0,0,0,0,2,3,1,6,3,4,3,1,4,37,0,0
4962,0,0,0,0,0,52,49,36,49,24,11,30,20,23,155,0,19
4964,0,0,0,0,0,21,21,19,22,20,15,17,13,12,0,0,0
6630,6,14,20,14,30,12,6,13,11,5,16,15,12,13,50,47,24
3900,25,34,25,37,34,31,57,32,30,37,33,33,36,53,0,0,0
2788,119,125,123,119,160,103,99,84,100,58,63,65,87,62,176,117,134
6290,0,0,1,0,0,1,1,3,2,2,0,0,0,3,25,22,0
8136,0,0,0,0,0,3,15,14,8,6,4,5,3,2,0,0,0
3902,39,45,49,51,55,53,53,57,46,80,73,95,75,95,139,221,57
7999,0,0,0,0,0,7,17,7,12,22,17,11,15,12,58,75,256
5475,32,25,33,34,35,23,26,36,50,42,41,39,35,38,17,5,8
3904,7,15,13,17,20,23,18,30,30,22,25,25,23,18,0,0,40
4994,0,0,0,0,0,9,9,16,18,16,16,17,13,12,21,93,0
900,17,18,11,22,32,10,11,27,19,25,26,37,49,44,0,0,0
902,24,22,21,21,20,13,24,23,24,15,18,23,25,24,20,5,0
903,4,5,6,11,12,8,8,9,24,10,13,13,12,12,0,0,0
905,17,12,16,18,20,9,17,17,12,14,16,22,19,16,0,0,21
4247,7,5,6,1,3,0,9,3,9,2,5,5,9,1,0,0,0
8002,0,0,0,0,0,24,49,42,45,35,36,37,35,28,0,0,0
910,23,22,48,39,42,22,32,27,41,20,16,34,27,34,0,14,11
915,25,15,20,21,9,18,14,12,22,18,20,21,26,18,21,35,12
4804,30,6,15,14,20,12,16,10,17,3,11,6,5,7,0,0,0
6297,5,6,14,17,16,19,28,21,17,17,24,40,43,27,54,75,25
920,13,7,9,10,9,9,7,12,27,17,26,24,20,24,58,66,94
7221,63,54,57,71,87,52,51,63,47,57,78,68,70,62,98,103,89
925,35,35,25,51,26,42,56,62,66,68,62,72,75,68,118,101,94
3909,29,26,34,48,39,62,67,52,67,52,54,60,53,60,155,19,145
930,13,13,22,14,21,6,7,14,9,5,6,7,5,7,0,0,0
6299,4,2,4,7,6,12,7,4,7,11,9,7,12,9,98,138,78
932,0,1,4,3,3,0,0,2,3,1,0,7,2,3,0,0,0
933,23,48,44,51,58,24,24,30,27,28,35,38,40,29,69,7,23
935,76,49,45,60,54,58,61,81,85,80,60,79,71,97,124,101,52
8010,133,149,120,179,188,154,146,133,145,107,94,148,139,118,65,45,99
4594,26,23,37,11,33,11,24,16,32,11,34,20,33,12,72,0,37
3675,15,10,14,9,14,9,13,9,13,6,11,12,11,16,27,0,0
4936,0,0,0,0,0,32,30,21,31,27,37,35,41,29,45,0,16
3000,52,59,59,64,74,58,40,58,39,17,21,31,31,41,0,0,0
3001,0,0,0,0,0,20,16,20,14,21,11,17,24,19,0,20,21
3002,0,0,0,0,0,27,61,51,45,30,44,36,46,51,98,0,22
3004,0,0,0,0,0,68,71,83,90,90,60,43,83,60,109,80,75
3005,8,11,10,6,15,18,14,9,27,9,13,14,28,21,0,0,0
3006,0,0,0,0,0,10,8,6,6,12,10,9,14,13,0,0,39
3010,16,14,14,20,22,16,14,8,15,7,12,8,8,10,0,49,0
3015,35,58,29,40,38,17,13,10,13,8,10,19,18,3,0,0,0
3017,0,0,0,0,0,55,35,35,31,25,42,40,40,25,127,55,22
3020,28,17,28,6,38,3,26,16,17,19,31,17,33,23,109,0,0
3021,0,0,0,0,0,28,16,16,28,17,22,19,22,12,0,0,0
3022,185,107,163,143,200,83,168,110,125,81,94,93,123,117,268,129,83
5421,7,10,12,6,11,14,15,21,22,26,14,23,20,23,0,76,13
3025,120,97,115,122,105,90,84,109,108,72,70,68,77,81,9,41,28
4259,13,11,15,8,21,8,12,13,23,19,12,14,19,13,0,0,48
3030,49,36,45,49,62,19,15,19,17,5,6,16,14,9,33,0,0
3035,113,131,111,137,151,101,70,79,67,51,72,80,65,61,95,87,18
3036,0,0,0,0,0,50,52,57,74,40,56,42,44,61,138,1,28
3037,0,0,0,0,0,16,33,25,34,14,26,20,27,21,42,0,30
3038,0,0,0,0,0,6,7,6,9,6,4,13,4,7,0,0,0
3039,0,0,0,0,0,9,11,17,11,11,2,9,9,11,22,0,0
3040,82,115,86,95,93,55,53,57,75,40,42,38,41,32,33,25,0
994,16,15,19,30,22,18,30,22,20,31,25,38,39,33,110,9,63
3045,90,57,87,72,100,103,124,117,114,89,82,93,89,93,227,78,83
8004,0,0,0,0,0,60,72,57,76,48,35,60,51,32,48,30,19
999,2,7,5,12,18,6,9,7,14,14,7,22,24,12,121,61,126
1000,54,56,54,72,74,62,54,52,65,53,72,75,83,109,0,0,0
8130,42,34,38,32,65,37,46,43,38,45,35,43,29,32,28,0,0
3050,0,0,0,0,0,15,20,16,24,16,17,26,19,18,22,0,46
5100,13,32,24,37,34,26,13,15,21,16,10,23,16,31,0,0,0
4946,0,0,0,0,0,10,10,13,22,9,21,11,15,14,0,41,20
5102,38,34,32,34,23,45,28,23,33,22,20,30,28,28,64,0,0
5104,82,98,58,96,84,76,67,75,69,32,37,69,53,73,173,99,118
1009,0,0,0,0,0,61,73,110,109,103,105,111,104,111,64,159,68
1011,0,0,0,0,0,21,21,32,26,26,25,26,37,26,0,11,0
1012,0,0,0,0,0,26,40,27,48,43,44,34,47,62,24,47,28
5109,13,21,17,32,29,22,24,36,49,20,7,16,16,17,0,35,14
1015,4,10,17,22,21,23,27,25,35,25,23,28,23,19,113,60,27
5112,38,54,31,51,35,41,34,28,30,27,19,34,27,39,72,92,63
3924,69,78,95,124,134,130,147,156,146,144,152,155,148,151,230,166,203
5114,68,68,59,73,72,74,60,44,59,33,36,59,39,58,138,141,137
1020,38,56,39,63,58,20,25,32,25,30,27,29,29,21,64,166,21
1021,0,0,0,0,0,23,16,13,20,13,13,19,23,11,22,0,62
1022,0,0,0,0,0,6,6,4,12,6,10,9,13,15,0,0,0
1023,0,0,0,0,0,1,2,1,8,5,3,0,2,11,0,0,0
5120,34,43,32,48,26,30,23,41,37,23,13,17,9,11,104,120,103
1025,98,131,107,135,149,98,101,100,110,92,78,81,75,79,145,152,111
1026,0,0,0,0,0,1,2,6,2,9,9,10,10,6,0,0,18
1027,0,0,0,0,0,11,8,13,12,13,15,16,8,15,42,51,63
1028,0,0,0,0,0,7,8,13,16,18,5,8,12,11,0,0,37
1029,0,0,0,0,0,8,11,9,26,24,11,15,19,15,0,0,0
1030,82,103,75,83,144,65,51,65,70,63,61,49,69,55,132,164,131
1031,0,0,0,0,0,86,74,90,116,85,77,94,98,87,0,78,305
1032,0,0,0,0,0,46,52,47,46,30,34,49,33,27,14,0,39
1033,0,0,0,0,0,16,26,20,31,34,24,24,19,29,42,0,11
1034,0,0,0,0,0,61,52,44,48,45,62,55,67,70,34,79,50
6999,0,0,1,2,1,1,1,4,0,2,0,2,0,1,0,0,0
1036,0,0,0,0,0,38,47,55,53,62,70,80,63,47,0,30,61
1037,0,0,0,0,0,52,53,66,69,68,62,69,49,60,109,71,107
1038,0,0,0,0,0,75,83,85,104,82,70,70,62,58,92,105,138
1039,0,0,0,0,0,31,23,29,33,45,50,74,61,63,90,51,134
1040,242,291,266,292,406,183,160,165,170,156,130,175,126,125,96,33,90
1041,0,0,0,0,0,203,219,203,304,229,279,293,289,309,365,150,231
1042,0,0,0,0,0,32,46,46,54,54,82,49,74,67,0,30,7
1043,0,0,0,0,0,21,34,32,37,29,31,29,32,33,10,83,0
3094,37,42,44,34,61,28,28,26,22,21,27,22,24,27,0,0,46
8025,3,10,12,15,10,12,17,6,12,3,4,3,5,3,0,0,0
5144,24,9,11,29,18,16,10,20,24,13,9,8,12,4,0,0,0
1050,83,99,71,79,126,57,56,51,67,59,54,54,70,65,158,103,19
1051,0,0,0,0,0,55,62,55,84,53,52,76,78,94,99,134,103
1055,43,44,67,78,90,56,58,76,86,51,74,70,72,67,39,41,62
7200,118,132,139,206,225,133,157,219,201,206,202,254,224,336,0,0,0
6309,14,17,28,28,50,33,59,38,58,46,68,54,81,103,301,201,350
